x1,x2,cat,user_id,timestamp,text,target
-1.0356537528258116,1.4774817985851263,a,u758,2021-01-07 07:00:00,free text sample number 151 with value -1.036,0
-1.674682944704357,7.003662833358559,c,u734,2021-01-07 08:00:00,free text sample number 152 with value -1.675,0
-0.4863079090733309,-1.3112220933460217,a,u783,2021-01-07 09:00:00,free text sample number 153 with value -0.486,0
-0.05378255081832049,3.7617775004083764,b,u688,2021-01-07 10:00:00,free text sample number 154 with value -0.054,1
1.767929913579883,,a,u653,2021-01-07 11:00:00,free text sample number 155 with value 1.768,0
0.13027452147288585,-0.6071417435943471,a,u700,2021-01-07 12:00:00,free text sample number 156 with value 0.130,0
0.9827395110230576,2.5321883439108213,c,u752,2021-01-07 13:00:00,free text sample number 157 with value 0.983,0
-0.49929559853915206,5.637556510494801,c,u276,2021-01-07 14:00:00,free text sample number 158 with value -0.499,0
-1.1849437664170246,1.028624887140198,c,u762,2021-01-07 15:00:00,free text sample number 159 with value -1.185,0
-0.9651167622323719,-3.0758879475092895,a,u623,2021-01-07 16:00:00,free text sample number 160 with value -0.965,0
-0.7252260645357532,1.9473115205676623,a,u569,2021-01-07 17:00:00,free text sample number 161 with value -0.725,0
2.1284697324351645,-0.7072692843775378,b,u134,2021-01-07 18:00:00,free text sample number 162 with value 2.128,0
-0.8213866792243861,0.9729771840083529,a,u494,2021-01-07 19:00:00,free text sample number 163 with value -0.821,0
0.838489203736345,1.755236690944637,b,u74,2021-01-07 20:00:00,free text sample number 164 with value 0.838,0
-0.9029271780870264,-3.1169566480465516,b,u35,2021-01-07 21:00:00,free text sample number 165 with value -0.903,0
0.9315730128742441,-2.846975017962034,b,u140,2021-01-07 22:00:00,free text sample number 166 with value 0.932,1
0.38495096610586316,3.446200506576576,c,u632,2021-01-07 23:00:00,free text sample number 167 with value 0.385,0
-0.1566378976580904,0.4318439114909589,b,u773,2021-01-08 00:00:00,free text sample number 168 with value -0.157,0
-0.040762526135434025,-5.694233025461701,a,u92,2021-01-08 01:00:00,free text sample number 169 with value -0.041,0
-0.6547876954293904,4.354532109824405,a,u344,2021-01-08 02:00:00,free text sample number 170 with value -0.655,0
0.44607220148208054,2.8171092658227197,b,u166,2021-01-08 03:00:00,free text sample number 171 with value 0.446,0
-0.45498348034078,-0.14162447210945184,a,u497,2021-01-08 04:00:00,free text sample number 172 with value -0.455,0
-1.2256057637672482,,a,u726,2021-01-08 05:00:00,free text sample number 173 with value -1.226,0
-1.2779375743196193,4.507423688943011,a,u313,2021-01-08 06:00:00,free text sample number 174 with value -1.278,0
0.17258791772211948,3.0480518676812887,b,u550,2021-01-08 07:00:00,free text sample number 175 with value 0.173,1
1.579091256410435,9.14780684805222,c,u369,2021-01-08 08:00:00,free text sample number 176 with value 1.579,0
0.15999161357343825,3.260565796174812,b,u377,2021-01-08 09:00:00,free text sample number 177 with value 0.160,0
-0.11863832610988256,3.1631094237860444,a,u266,2021-01-08 10:00:00,free text sample number 178 with value -0.119,0
0.2858261396025429,1.4992162096743047,a,u174,2021-01-08 11:00:00,free text sample number 179 with value 0.286,1
1.3060017417068248,4.450327601602373,b,u554,2021-01-08 12:00:00,free text sample number 180 with value 1.306,0
0.21938250136385634,3.875255603744461,a,u760,2021-01-08 13:00:00,free text sample number 181 with value 0.219,0
-0.41092723083373717,5.755175025695585,b,u4,2021-01-08 14:00:00,free text sample number 182 with value -0.411,1
1.1062887100598888,0.43603124408814575,b,u114,2021-01-08 15:00:00,free text sample number 183 with value 1.106,1
0.4287564384616135,0.6937775811681131,a,u713,2021-01-08 16:00:00,free text sample number 184 with value 0.429,0
1.535755991995992,,a,u421,2021-01-08 17:00:00,free text sample number 185 with value 1.536,0
0.18323443722190613,4.372405163536968,a,u477,2021-01-08 18:00:00,free text sample number 186 with value 0.183,0
-1.2244690317205003,6.495123320890196,c,u635,2021-01-08 19:00:00,free text sample number 187 with value -1.224,0
-1.368159199245665,0.6234785205520981,b,u20,2021-01-08 20:00:00,free text sample number 188 with value -1.368,0
1.6509279322312496,0.7256788166207262,a,u710,2021-01-08 21:00:00,free text sample number 189 with value 1.651,0
1.723665720783297,2.9422316716093975,c,u63,2021-01-08 22:00:00,free text sample number 190 with value 1.724,0
-0.17951921328260065,1.2627154999612957,a,u234,2021-01-08 23:00:00,free text sample number 191 with value -0.180,0
-0.38318732113598775,4.85616095941967,a,u223,2021-01-09 00:00:00,free text sample number 192 with value -0.383,0
1.4614442922422022,-4.75533187185714,c,u418,2021-01-09 01:00:00,free text sample number 193 with value 1.461,0
-1.107045682043488,,a,u417,2021-01-09 02:00:00,free text sample number 194 with value -1.107,0
-0.8947270189558264,-0.3472490018843375,a,u287,2021-01-09 03:00:00,free text sample number 195 with value -0.895,0
0.6433267946890444,-4.961068037158435,b,u123,2021-01-09 04:00:00,free text sample number 196 with value 0.643,0
-0.3946051228595896,-0.8909153331064122,a,u589,2021-01-09 05:00:00,free text sample number 197 with value -0.395,0
-0.005121866720071296,-0.7454683475377785,b,u110,2021-01-09 06:00:00,free text sample number 198 with value -0.005,1
-0.16344289852451258,1.396686036443509,a,u138,2021-01-09 07:00:00,free text sample number 199 with value -0.163,0
0.33757454879893356,5.338897674980791,a,u626,2021-01-09 08:00:00,free text sample number 200 with value 0.338,0
1.4074818613137168,1.2648180464278929,a,u54,2021-01-09 09:00:00,free text sample number 201 with value 1.407,0
0.09058490690174555,-1.0924411608134614,a,u219,2021-01-09 10:00:00,free text sample number 202 with value 0.091,0
0.6439387932768579,1.829136376359413,a,u250,2021-01-09 11:00:00,free text sample number 203 with value 0.644,0
-2.0501721010310225,5.147520864324048,a,u384,2021-01-09 12:00:00,free text sample number 204 with value -2.050,0
-0.04871840193011795,-0.9278764483447146,c,u430,2021-01-09 13:00:00,free text sample number 205 with value -0.049,0
-0.8432302702928711,-0.7317246517643458,a,u617,2021-01-09 14:00:00,free text sample number 206 with value -0.843,0
-1.218813060423628,3.67564687782267,a,u351,2021-01-09 15:00:00,free text sample number 207 with value -1.219,0
-0.8781523669287508,1.3353916528075984,a,u447,2021-01-09 16:00:00,free text sample number 208 with value -0.878,0
-0.33412344070081207,,a,u354,2021-01-09 17:00:00,free text sample number 209 with value -0.334,0
0.9159025423560131,1.9590596246141097,a,u336,2021-01-09 18:00:00,free text sample number 210 with value 0.916,0
-1.326392717739564,,b,u601,2021-01-09 19:00:00,free text sample number 211 with value -1.326,0
0.030631492594417446,-1.1052343421219226,a,u719,2021-01-09 20:00:00,free text sample number 212 with value 0.031,0
-0.4841694333335785,1.9637460476351978,c,u227,2021-01-09 21:00:00,free text sample number 213 with value -0.484,0
-0.32767309436196085,1.3679299569105297,c,u679,2021-01-09 22:00:00,free text sample number 214 with value -0.328,0
1.0027578253046041,-1.647672772312392,a,u402,2021-01-09 23:00:00,free text sample number 215 with value 1.003,0
0.5381154370039261,-2.6904338436060655,a,u242,2021-01-10 00:00:00,free text sample number 216 with value 0.538,0
1.3373981074427437,4.057247105823985,a,u232,2021-01-10 01:00:00,free text sample number 217 with value 1.337,0
-0.15450567924990047,0.9471428533460657,b,u136,2021-01-10 02:00:00,free text sample number 218 with value -0.155,0
-0.695942611670703,-1.0668408449419886,a,u98,2021-01-10 03:00:00,free text sample number 219 with value -0.696,1
-0.22385881688049952,1.7114631892300032,c,u715,2021-01-10 04:00:00,free text sample number 220 with value -0.224,0
0.2424967912712216,5.384056572047908,b,u541,2021-01-10 05:00:00,free text sample number 221 with value 0.242,0
0.17657335845371103,-4.842213536115769,c,u271,2021-01-10 06:00:00,free text sample number 222 with value 0.177,0
-1.0843880722333665,-2.489916069709979,b,u424,2021-01-10 07:00:00,free text sample number 223 with value -1.084,0
0.09048978162787422,-0.7686593256858028,c,u745,2021-01-10 08:00:00,free text sample number 224 with value 0.090,0
0.22822833013890514,6.383536600160987,a,u152,2021-01-10 09:00:00,free text sample number 225 with value 0.228,0
2.5174740375339204,2.8477609487578897,a,u634,2021-01-10 10:00:00,free text sample number 226 with value 2.517,1
1.8768446112816701,4.301951721383681,a,u446,2021-01-10 11:00:00,free text sample number 227 with value 1.877,0
-0.8532433505588201,-1.4204827573786916,c,u556,2021-01-10 12:00:00,free text sample number 228 with value -0.853,0
-0.2873833615491761,-1.3586076258115787,b,u82,2021-01-10 13:00:00,free text sample number 229 with value -0.287,0
-1.4634420018370031,3.343441150168131,c,u686,2021-01-10 14:00:00,free text sample number 230 with value -1.463,0
-0.5907070139634865,2.1748229928063396,a,u522,2021-01-10 15:00:00,free text sample number 231 with value -0.591,0
0.3156050035903405,3.64621645659238,c,u103,2021-01-10 16:00:00,free text sample number 232 with value 0.316,0
1.2058536208882336,1.4369870272146437,a,u172,2021-01-10 17:00:00,free text sample number 233 with value 1.206,0
-0.7290838377436085,2.834431179363881,a,u376,2021-01-10 18:00:00,free text sample number 234 with value -0.729,0
-0.6541464400677965,2.4743572547153274,c,u756,2021-01-10 19:00:00,free text sample number 235 with value -0.654,0
-2.147289029738655,4.333302167254776,a,u568,2021-01-10 20:00:00,free text sample number 236 with value -2.147,0
-0.16266592054490767,4.421024845833411,a,u365,2021-01-10 21:00:00,free text sample number 237 with value -0.163,0
-1.062414411859563,-2.85961598317531,b,u8,2021-01-10 22:00:00,free text sample number 238 with value -1.062,0
-0.5294394273660737,-4.741805666022566,a,u765,2021-01-10 23:00:00,free text sample number 239 with value -0.529,0
-0.8768607781675882,5.005236192954522,a,u289,2021-01-11 00:00:00,free text sample number 240 with value -0.877,0
-0.09426255425255699,5.56317527978581,a,u796,2021-01-11 01:00:00,free text sample number 241 with value -0.094,0
-1.7577283913566313,-1.0618690585400123,a,u433,2021-01-11 02:00:00,free text sample number 242 with value -1.758,0
-1.4670452453909906,-3.579506219636886,c,u382,2021-01-11 03:00:00,free text sample number 243 with value -1.467,0
2.129247112028298,2.297104463021603,b,u580,2021-01-11 04:00:00,free text sample number 244 with value 2.129,0
-1.287422581274031,4.792514679051588,a,u2,2021-01-11 05:00:00,free text sample number 245 with value -1.287,0
-1.0967855784546396,7.392783567302944,a,u125,2021-01-11 06:00:00,free text sample number 246 with value -1.097,0
1.836913528321314,3.548892716304353,a,u567,2021-01-11 07:00:00,free text sample number 247 with value 1.837,0
2.905067169240407,0.8848499102429151,b,u776,2021-01-11 08:00:00,free text sample number 248 with value 2.905,0
-1.1715666288253417,-0.679391864754588,c,u68,2021-01-11 09:00:00,free text sample number 249 with value -1.172,0
-0.36824895678803055,2.034353875011963,c,u40,2021-01-11 10:00:00,free text sample number 250 with value -0.368,0
0.34155555094050954,1.1022058883442307,a,u570,2021-01-11 11:00:00,free text sample number 251 with value 0.342,0
1.7286976444055924,-1.0452037171864483,a,u648,2021-01-11 12:00:00,free text sample number 252 with value 1.729,0
-0.9868570784282374,8.14626695258986,a,u261,2021-01-11 13:00:00,free text sample number 253 with value -0.987,0
-0.24527784594210975,7.355505206216393,b,u73,2021-01-11 14:00:00,free text sample number 254 with value -0.245,0
0.777337576061744,5.408146050666286,a,u397,2021-01-11 15:00:00,free text sample number 255 with value 0.777,1
0.43476607446661863,-0.7625511934273828,b,u23,2021-01-11 16:00:00,free text sample number 256 with value 0.435,0
-0.37615607123009925,4.565057972891836,b,u798,2021-01-11 17:00:00,free text sample number 257 with value -0.376,0
-0.13382296451604114,3.9188792284937053,a,u429,2021-01-11 18:00:00,free text sample number 258 with value -0.134,0
-1.3748958083699818,3.327636872612159,a,u684,2021-01-11 19:00:00,free text sample number 259 with value -1.375,0
-0.23817374397466523,5.748995801131331,a,u338,2021-01-11 20:00:00,free text sample number 260 with value -0.238,0
-0.2663874900089551,3.906113428583832,a,u637,2021-01-11 21:00:00,free text sample number 261 with value -0.266,0
0.23216988962625595,4.220042708913007,a,u238,2021-01-11 22:00:00,free text sample number 262 with value 0.232,0
-0.555327218819016,3.9107188501166306,b,u102,2021-01-11 23:00:00,free text sample number 263 with value -0.555,0
0.471538522545139,3.0223742240063176,a,u724,2021-01-12 00:00:00,free text sample number 264 with value 0.472,0
